;;DESTINATION;;;;;;;;;;;;;;;;;;;;;;;;total
3:15;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;4
3:30;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;4
3:45;RAI;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;3
4:00;RAI;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;5
4:15;RAI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;1;4
4:30;RAI;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;4
4:45;RAI;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;3
5:00;RAI;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;1;0;0;0;0;5
5:15;RAI;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;3
5:30;RAI;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;7
5:45;RAI;0;0;0;1;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;1;7
6:00;RAI;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;5
6:15;RAI;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;4
6:30;RAI;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2
6:45;RAI;0;1;0;2;1;0;0;0;0;0;1;1;1;1;1;0;1;0;1;1;0;0;0;1;13
7:00;RAI;1;1;0;1;2;0;0;1;1;0;2;2;0;2;0;0;2;0;2;3;0;1;0;3;24
7:15;RAI;2;1;1;3;1;3;0;4;0;0;3;2;1;2;3;2;1;1;3;1;1;2;1;3;41
7:30;RAI;7;0;2;11;5;8;6;0;0;2;15;6;6;12;10;1;13;1;11;0;2;3;3;4;128
7:45;RAI;9;1;3;6;16;0;10;18;1;0;1;6;8;12;10;19;16;1;6;11;4;6;1;24;189
8:00;RAI;10;10;4;5;5;6;7;8;0;1;19;7;6;6;18;17;17;1;4;5;7;3;1;13;180
8:15;RAI;11;0;1;2;12;1;0;11;4;1;11;6;12;13;7;7;21;3;8;18;2;7;0;17;175
8:30;RAI;9;2;0;7;5;11;3;12;3;1;19;12;0;7;10;13;16;3;9;16;5;5;4;0;172
8:45;RAI;14;3;2;10;18;7;6;8;4;1;15;3;7;10;3;12;18;3;1;14;6;0;4;20;189
9:00;RAI;16;12;3;1;1;12;5;15;1;3;12;12;11;8;19;14;9;1;19;2;7;3;7;6;199
9:15;RAI;7;2;1;3;12;0;6;3;2;0;9;5;9;10;7;8;7;2;3;9;3;4;3;2;117
9:30;RAI;5;4;2;13;6;5;2;9;0;2;5;2;9;9;9;8;1;0;8;0;3;0;1;3;106
9:45;RAI;2;2;0;12;7;1;1;3;0;1;5;3;1;1;5;6;5;1;3;3;1;3;3;4;73
10:00;RAI;2;2;0;7;3;2;1;3;1;1;4;3;0;1;3;1;3;0;2;4;1;1;2;0;47
10:15;RAI;1;1;1;2;5;2;2;2;0;1;4;0;4;1;3;3;6;1;1;0;2;1;1;2;46
10:30;RAI;3;3;1;4;5;1;2;5;0;0;5;2;4;6;0;1;0;1;2;5;1;2;1;3;57
10:45;RAI;2;2;0;2;2;0;2;3;2;0;1;2;3;1;4;0;4;0;1;1;1;2;1;1;37
11:00;RAI;2;1;1;1;1;3;3;3;2;0;2;2;4;3;3;3;1;1;0;5;0;2;1;5;49
11:15;RAI;3;1;1;1;1;2;1;4;1;1;2;1;5;1;1;1;2;1;1;1;1;2;0;2;37
11:30;RAI;2;3;1;1;5;3;1;3;2;1;6;0;2;5;5;1;2;0;3;6;0;2;0;5;59
11:45;RAI;3;1;0;1;2;1;2;0;1;0;4;2;2;3;3;4;4;1;5;4;2;0;1;5;51
12:00;RAI;1;3;1;2;7;3;3;6;1;1;6;1;5;2;4;3;6;1;7;4;1;2;0;5;75
12:15;RAI;2;1;1;0;9;2;4;4;2;0;5;2;0;7;6;1;7;1;6;7;3;0;3;6;79
12:30;RAI;3;3;1;7;1;3;2;4;1;0;2;5;5;3;4;4;6;1;7;6;2;0;0;3;73
12:45;RAI;2;0;1;11;4;1;2;6;1;1;1;6;0;0;1;3;9;0;3;1;3;1;0;8;65
13:00;RAI;1;4;0;7;6;3;4;9;2;1;6;1;5;3;0;1;3;0;0;7;2;3;3;2;73
13:15;RAI;2;1;1;5;6;2;3;4;1;1;5;3;4;4;3;3;2;1;1;4;1;2;2;2;63
13:30;RAI;1;1;1;4;4;3;0;5;1;0;3;2;2;4;5;4;4;1;4;6;2;1;0;2;60
13:45;RAI;2;3;0;1;4;2;2;4;2;1;1;0;1;4;4;2;0;0;1;2;1;0;2;1;40
14:00;RAI;2;2;1;3;1;0;0;1;0;0;1;0;4;5;0;1;0;1;0;1;1;1;0;4;29
14:15;RAI;3;2;0;5;2;0;0;2;2;1;4;1;3;2;5;3;1;1;4;2;2;1;0;2;48
14:30;RAI;2;3;1;3;6;2;2;2;1;0;1;3;5;5;0;3;5;1;0;4;1;2;2;0;54
14:45;RAI;3;2;1;1;4;2;0;2;2;1;5;3;0;0;3;4;4;1;0;0;1;0;1;6;46
15:00;RAI;2;0;0;6;6;3;0;4;1;1;5;1;3;3;3;0;1;1;5;1;0;1;2;1;50
15:15;RAI;1;3;1;7;0;4;0;3;0;0;4;2;5;4;3;3;6;0;2;2;1;1;1;5;58
15:30;RAI;1;0;1;4;6;3;3;6;2;0;1;3;3;1;5;4;3;0;0;0;1;1;1;3;52
15:45;RAI;2;3;0;3;1;4;2;2;1;1;5;2;3;4;3;4;5;1;3;2;1;0;2;5;59
16:00;RAI;4;5;1;13;1;5;5;2;4;2;8;6;6;8;4;4;12;3;12;8;0;2;0;8;123
16:15;RAI;1;8;3;14;12;12;2;10;0;3;14;4;2;16;3;3;14;0;4;12;1;6;0;8;152
16:30;RAI;4;4;3;8;4;1;0;9;1;3;9;8;15;13;13;9;9;1;5;9;2;1;2;3;136
16:45;RAI;2;2;3;19;2;0;4;11;2;1;4;8;1;15;10;15;7;2;5;0;0;5;2;1;121
17:00;RAI;14;3;1;22;7;11;8;16;6;3;19;8;7;19;17;13;12;2;14;15;2;4;1;4;228
17:15;RAI;2;4;0;17;11;7;1;2;3;2;14;3;6;20;1;5;9;3;2;13;6;5;6;16;158
17:30;RAI;11;8;1;19;3;7;2;4;6;1;2;9;14;20;13;12;12;1;1;12;1;6;4;21;190
17:45;RAI;10;6;1;26;16;3;3;5;4;2;12;4;10;1;7;7;20;2;16;20;5;2;6;2;190
18:00;RAI;2;1;1;15;16;13;5;12;7;1;4;7;15;6;18;1;15;1;5;16;5;0;3;1;170
18:15;RAI;11;3;1;24;23;11;5;10;7;1;3;14;12;12;10;17;13;0;17;5;5;7;6;11;228
18:30;RAI;9;6;2;17;13;1;6;10;0;1;4;9;7;1;1;9;11;2;9;1;3;5;2;3;132
18:45;RAI;6;3;2;7;2;6;3;5;1;1;11;8;4;1;10;7;8;1;10;11;1;3;3;4;118
19:00;RAI;5;2;1;11;6;5;2;5;2;1;0;0;1;2;3;4;4;1;8;5;0;1;2;4;75
19:15;RAI;4;1;0;8;4;1;2;6;1;1;5;0;4;2;4;0;0;0;3;0;1;2;1;0;50
19:30;RAI;3;1;1;4;4;1;1;1;0;1;5;2;5;4;5;2;3;1;1;0;0;2;1;0;48
19:45;RAI;4;1;1;2;3;2;2;5;1;0;3;2;4;3;4;2;5;1;4;3;1;1;0;0;54
20:00;RAI;3;1;1;0;4;3;0;1;2;1;5;1;5;5;5;1;6;1;1;1;2;1;0;6;56
20:15;RAI;2;1;1;0;5;2;1;2;0;0;5;3;4;3;4;5;3;1;4;4;1;1;1;2;55
20:30;RAI;2;2;0;1;1;2;2;4;1;1;4;0;2;1;3;3;4;1;0;2;1;1;1;1;40
20:45;RAI;1;0;1;6;3;3;0;3;0;0;3;0;3;1;4;1;1;1;4;2;1;2;1;0;41
21:00;RAI;3;0;1;3;5;2;1;2;0;0;1;0;4;2;4;2;0;1;4;3;1;1;1;1;42
21:15;RAI;2;2;1;0;1;2;1;4;1;0;4;2;2;1;2;4;4;0;2;1;1;1;0;0;38
21:30;RAI;2;0;0;4;3;0;2;5;0;0;4;1;2;4;3;1;0;1;4;4;1;1;1;3;46
21:45;RAI;3;2;1;6;1;1;2;1;1;0;3;2;4;1;4;1;2;0;2;1;0;2;1;2;43
22:00;RAI;3;1;1;1;2;4;2;5;1;0;3;3;1;1;1;0;1;0;3;5;1;2;0;6;47
22:15;RAI;4;2;1;7;1;1;3;6;1;1;5;4;0;2;3;0;3;0;2;6;2;1;0;5;60
22:30;RAI;0;1;1;4;2;2;0;0;1;0;4;1;2;3;3;3;2;1;4;2;0;0;0;4;40
22:45;RAI;1;1;0;5;2;2;0;1;0;0;2;2;2;3;1;2;2;0;1;4;1;0;0;4;36
23:00;RAI;2;2;0;3;3;1;1;0;0;0;1;2;0;1;1;2;0;0;2;2;1;0;0;2;26
23:15;RAI;0;0;0;0;3;2;1;2;1;0;3;0;1;2;2;1;1;0;2;0;0;0;0;2;23
23:30;RAI;2;1;1;1;2;1;1;2;1;0;1;1;2;2;1;1;1;1;0;1;1;0;1;1;26
23:45;RAI;1;1;0;4;3;0;0;0;0;0;2;1;2;2;0;0;1;0;3;0;1;1;1;1;24
0:00;Science Park;1;0;0;1;0;0;0;1;0;0;1;0;0;1;1;1;1;0;1;1;0;0;0;2;12
0:15;Science Park;1;0;0;1;2;0;0;2;0;0;0;0;1;1;0;1;2;0;1;1;0;0;0;1;14
0:30;Science Park;1;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;1;0;0;0;0;8
0:45;Science Park;1;0;0;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;9
1:00;Science Park;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;4
1:15;Science Park;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;3
1:30;Science Park;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
1:45;Science Park;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;4
2:00;Science Park;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2
2:15;Science Park;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;5
2:30;Science Park;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
2:45;Science Park;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;2
3:00;Science Park;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;5
3:15;Science Park;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;3
3:30;Science Park;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;0;6
3:45;Science Park;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;5
4:00;Science Park;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0;0;0;6
4:15;Science Park;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
4:30;Science Park;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3
4:45;Science Park;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
5:00;Science Park;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2
5:15;Science Park;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2
5:30;Science Park;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;3
5:45;Science Park;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;3
6:00;Science Park;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2
6:15;Science Park;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;3
6:30;Science Park;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;1;6
6:45;Science Park;0;0;0;0;1;1;1;1;0;0;2;0;1;1;1;1;1;0;1;0;0;0;0;0;12
7:00;Science Park;1;1;0;4;2;1;1;2;1;0;1;1;2;3;2;2;1;0;1;0;1;0;1;0;28
7:15;Science Park;1;1;0;8;6;2;2;3;2;0;2;2;1;6;4;2;2;0;6;1;0;1;1;4;57
7:30;Science Park;9;2;2;20;2;9;7;6;2;1;11;9;12;10;2;4;3;2;7;13;2;4;4;3;146
7:45;Science Park;9;4;2;17;23;13;8;17;2;3;21;3;12;11;1;0;13;0;3;15;5;2;4;22;210
8:00;Science Park;11;2;3;13;20;7;1;5;6;3;17;7;3;17;15;4;21;0;15;6;5;4;4;3;192
8:15;Science Park;4;7;1;24;20;10;10;7;5;3;8;3;15;19;10;3;12;2;8;5;3;2;6;5;192
8:30;Science Park;6;1;2;17;14;8;4;19;7;2;7;7;9;20;17;13;14;0;1;10;1;5;4;17;205
8:45;Science Park;14;3;1;25;16;14;11;13;6;3;16;10;16;18;1;2;2;3;21;10;3;3;6;19;236
9:00;Science Park;3;4;1;12;18;9;9;0;6;3;20;10;18;11;12;3;22;2;6;16;4;7;3;8;207
9:15;Science Park;8;3;1;5;1;1;6;2;3;1;8;8;9;10;11;6;5;0;11;2;5;5;4;1;116
9:30;Science Park;1;6;1;1;1;5;3;5;3;0;11;4;1;9;8;1;7;1;2;8;0;1;3;3;85
9:45;Science Park;2;2;0;4;8;1;3;7;2;1;3;3;4;6;5;4;1;1;4;2;1;2;1;0;67
10:00;Science Park;4;2;1;3;6;4;0;1;0;1;1;3;3;1;2;3;5;1;3;5;2;2;2;6;61
10:15;Science Park;2;2;1;6;4;4;1;4;2;0;3;2;1;5;2;4;1;0;5;3;1;2;1;6;62
10:30;Science Park;3;2;1;2;4;0;1;1;2;1;0;1;4;1;5;4;1;1;1;6;2;0;1;5;49
10:45;Science Park;2;2;0;1;2;3;1;5;0;0;1;1;2;1;1;2;5;0;3;5;0;0;1;4;42
11:00;Science Park;3;2;1;1;4;3;0;3;2;0;4;2;4;3;0;2;3;1;3;3;2;1;0;6;53
11:15;Science Park;2;3;0;3;2;3;1;2;2;1;2;1;1;0;2;4;6;1;2;5;1;0;1;1;46
11:30;Science Park;3;3;1;0;5;3;2;5;1;1;2;1;3;5;4;2;2;1;4;6;1;1;2;0;58
11:45;Science Park;2;2;0;0;5;1;2;3;1;0;1;4;4;3;2;3;2;1;5;5;1;2;2;2;53
12:00;Science Park;3;1;1;0;7;1;3;5;1;1;2;4;3;5;4;0;7;1;2;4;0;1;0;7;63
12:15;Science Park;1;4;0;11;0;1;3;4;1;1;3;3;5;1;4;5;7;1;4;3;0;2;1;7;72
12:30;Science Park;2;4;0;7;3;3;3;1;2;1;1;3;2;1;2;7;0;0;9;2;1;1;2;6;63
12:45;Science Park;4;0;1;1;1;4;4;4;3;1;4;3;1;1;0;7;8;1;6;5;2;1;0;2;64
13:00;Science Park;6;1;1;5;1;3;2;0;1;1;9;6;7;2;3;5;6;1;9;7;0;0;3;3;82
13:15;Science Park;0;1;0;0;1;0;1;5;0;1;7;3;2;3;1;1;0;1;1;6;1;2;1;6;44
13:30;Science Park;1;2;1;2;3;1;0;5;1;1;3;3;0;1;1;3;3;1;1;5;2;0;1;3;44
13:45;Science Park;3;0;0;4;4;2;2;2;1;0;1;3;4;4;2;2;0;0;1;5;1;0;1;2;44
14:00;Science Park;3;1;0;2;5;3;2;0;0;0;4;1;2;4;1;2;4;1;4;1;1;0;1;0;42
14:15;Science Park;3;2;1;2;3;1;3;6;0;0;2;3;0;5;5;2;2;1;3;0;2;0;1;1;48
14:30;Science Park;3;0;0;7;3;1;3;3;1;1;5;1;2;5;4;0;1;1;0;2;0;2;1;5;51
14:45;Science Park;3;1;1;2;2;3;1;5;0;1;0;3;0;5;0;4;4;0;3;3;1;0;1;1;44
15:00;Science Park;1;2;1;3;2;3;2;3;1;1;4;1;0;5;4;2;1;1;6;1;1;1;0;1;47
15:15;Science Park;1;3;1;2;4;3;1;4;1;1;2;3;3;1;5;3;3;0;4;2;0;0;1;3;51
15:30;Science Park;3;2;0;3;6;4;0;3;2;1;3;1;1;5;0;1;1;0;6;1;2;2;1;5;53
15:45;Science Park;4;3;1;4;2;1;3;4;0;1;4;3;5;3;1;2;4;1;5;4;1;0;2;3;61
16:00;Science Park;5;5;1;5;2;1;8;15;3;2;2;5;11;13;2;11;0;1;4;7;0;0;2;11;116
16:15;Science Park;8;5;1;5;1;3;6;13;1;3;10;6;0;9;1;5;12;2;4;16;3;2;1;14;131
16:30;Science Park;11;7;2;6;15;6;3;9;0;2;7;3;4;2;0;14;10;3;9;0;0;6;1;7;127
16:45;Science Park;9;3;2;14;15;2;6;14;0;2;8;2;9;8;10;12;17;2;13;16;6;3;0;5;178
17:00;Science Park;8;1;1;8;8;13;2;14;0;1;20;11;4;12;14;16;15;1;1;4;1;3;0;20;178
17:15;Science Park;12;9;3;23;4;9;10;3;4;2;20;4;14;8;4;2;15;1;9;1;2;0;3;14;176
17:30;Science Park;6;8;2;13;13;3;6;10;6;3;17;2;16;12;16;1;17;3;2;8;2;4;2;20;192
17:45;Science Park;2;10;2;24;20;7;5;7;2;3;2;11;17;3;16;14;11;2;13;14;6;6;7;12;216
18:00;Science Park;3;3;2;22;2;14;8;8;4;2;12;6;3;2;10;12;15;3;17;1;7;7;2;13;178
18:15;Science Park;16;4;3;6;17;11;2;23;3;2;14;1;18;18;11;19;21;1;17;15;4;7;3;18;254
18:30;Science Park;1;7;2;11;10;7;6;12;5;2;11;8;8;1;5;6;1;2;2;13;1;1;5;6;133
18:45;Science Park;1;1;1;2;10;7;4;7;1;1;6;2;3;5;0;5;11;1;8;11;2;0;4;7;100
19:00;Science Park;5;4;1;8;1;4;2;2;2;1;2;2;1;4;7;2;9;1;8;1;3;0;3;1;74
19:15;Science Park;3;2;1;7;1;0;1;2;1;0;4;2;2;4;1;5;5;1;5;4;1;1;2;1;56
19:30;Science Park;0;3;0;6;4;3;0;6;0;0;1;2;1;4;5;0;3;1;2;6;1;1;1;1;51
19:45;Science Park;1;2;1;3;5;2;2;2;0;1;5;3;5;3;4;4;2;1;3;2;1;1;0;4;57
20:00;Science Park;1;2;0;5;2;0;1;2;2;1;5;2;1;5;2;1;6;0;2;1;1;0;0;2;44
20:15;Science Park;3;2;0;1;5;3;1;1;0;0;2;2;3;3;1;5;5;0;0;4;1;2;1;0;45
20:30;Science Park;1;1;1;5;2;1;2;1;2;0;1;1;1;1;3;3;4;0;5;5;1;2;1;3;47
20:45;Science Park;2;1;0;4;5;1;2;3;1;1;2;2;4;4;3;0;4;1;1;2;2;1;1;4;51
21:00;Science Park;1;1;0;6;2;2;1;0;0;0;1;3;2;5;3;1;2;0;3;2;1;1;2;1;40
21:15;Science Park;3;1;0;1;1;3;2;2;1;0;1;1;3;3;3;3;4;0;3;2;1;0;0;0;38
21:30;Science Park;3;2;1;4;2;2;2;0;2;1;0;3;4;0;2;4;0;1;1;1;1;1;1;1;39
21:45;Science Park;2;1;0;2;3;3;2;5;1;0;4;3;2;2;1;2;0;1;0;6;2;0;2;5;49
22:00;Science Park;3;1;0;7;2;2;2;4;0;1;3;3;5;3;1;3;1;0;1;5;1;1;1;4;54
22:15;Science Park;3;2;0;7;2;3;2;1;2;1;1;2;1;2;1;2;3;0;2;0;1;1;1;5;45
22:30;Science Park;2;1;0;2;0;1;1;1;1;0;4;1;0;1;2;1;2;0;5;3;1;1;2;1;33
22:45;Science Park;3;0;0;1;1;3;1;1;1;1;1;1;2;3;0;2;5;0;0;3;1;1;1;4;36
23:00;Science Park;2;0;0;2;0;2;1;2;0;1;1;2;2;0;1;1;3;0;1;2;0;0;1;2;26
23:15;Science Park;0;0;0;5;3;1;0;4;1;1;2;2;2;3;2;0;2;0;4;1;1;1;1;0;36
23:30;Science Park;2;2;0;1;2;2;1;3;0;0;2;1;2;0;1;2;1;0;1;2;1;1;1;3;31
23:45;Science Park;0;1;0;2;3;0;1;3;1;0;1;0;0;2;0;1;1;0;2;2;0;1;0;0;21
0:00;Sloterdijk;0;0;0;1;1;0;0;2;0;0;0;1;1;1;0;1;1;0;1;0;0;0;0;1;11
0:15;Sloterdijk;0;1;0;2;1;1;0;1;0;0;1;1;0;1;1;0;1;0;1;0;0;0;0;1;13
0:30;Sloterdijk;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;8
0:45;Sloterdijk;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;5
1:00;Sloterdijk;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2
1:15;Sloterdijk;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;5
1:30;Sloterdijk;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;3
1:45;Sloterdijk;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;3
2:00;Sloterdijk;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1
2:15;Sloterdijk;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;5
2:30;Sloterdijk;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2
2:45;Sloterdijk;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;4
3:00;Sloterdijk;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2
3:15;Sloterdijk;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;5
3:30;Sloterdijk;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
3:45;Sloterdijk;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2
4:00;Sloterdijk;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;4
4:15;Sloterdijk;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;3
4:30;Sloterdijk;0;0;0;1;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;5
4:45;Sloterdijk;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;0;0;6
5:00;Sloterdijk;0;0;0;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;6
5:15;Sloterdijk;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2
5:30;Sloterdijk;0;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;4
5:45;Sloterdijk;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2
6:00;Sloterdijk;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;5
6:15;Sloterdijk;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
6:30;Sloterdijk;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;5
6:45;Sloterdijk;1;0;0;1;1;0;0;2;0;0;1;1;0;1;1;1;0;0;1;1;0;0;0;1;13
7:00;Sloterdijk;1;1;0;3;2;1;1;1;1;0;3;2;1;1;2;1;2;1;3;2;0;0;1;1;31
7:15;Sloterdijk;3;0;1;3;2;2;1;5;1;0;1;1;2;1;3;1;2;0;1;5;2;1;1;1;40
7:30;Sloterdijk;2;0;0;3;4;6;7;7;5;0;3;0;5;8;2;12;11;2;4;13;3;3;2;6;108
7:45;Sloterdijk;10;5;2;26;17;1;1;2;1;2;18;15;19;4;2;13;19;1;1;0;6;2;5;20;192
8:00;Sloterdijk;4;2;4;8;17;10;8;7;1;3;15;6;17;12;1;15;17;2;7;4;3;3;3;5;174
8:15;Sloterdijk;2;0;2;21;18;10;3;6;2;2;18;12;5;17;13;10;12;1;18;21;5;3;7;5;213
8:30;Sloterdijk;9;3;3;8;0;9;7;20;4;3;13;4;3;7;16;11;4;3;17;14;1;7;5;10;181
8:45;Sloterdijk;7;11;1;1;10;4;3;6;6;4;5;10;7;18;12;11;18;0;19;18;7;4;3;1;186
9:00;Sloterdijk;0;2;4;0;0;13;0;1;7;2;16;9;19;5;3;4;0;0;8;7;8;2;1;3;114
9:15;Sloterdijk;2;4;2;12;2;3;6;1;2;1;3;7;10;0;2;4;14;1;7;9;2;3;1;8;106
9:30;Sloterdijk;0;2;1;3;8;6;2;8;2;1;0;2;2;7;9;6;8;2;3;12;0;4;1;11;100
9:45;Sloterdijk;3;3;1;1;2;3;2;8;2;0;5;5;4;5;6;6;1;1;9;8;0;1;2;2;80
10:00;Sloterdijk;2;1;1;8;5;0;0;1;2;1;5;1;1;1;3;4;1;1;2;4;2;0;0;6;52
10:15;Sloterdijk;3;1;1;1;1;3;1;6;1;0;2;4;3;1;1;3;4;1;0;5;1;1;0;3;47
10:30;Sloterdijk;4;3;0;6;2;1;3;2;1;0;3;1;1;5;3;1;1;1;3;1;1;2;0;1;46
10:45;Sloterdijk;1;2;0;7;0;1;1;1;1;1;4;2;2;4;4;4;5;0;4;1;1;0;0;6;52
11:00;Sloterdijk;2;0;1;4;2;0;0;5;1;1;6;3;3;2;5;0;3;1;0;2;1;1;1;4;48
11:15;Sloterdijk;3;2;1;4;1;1;0;3;2;1;3;1;1;2;2;4;2;1;5;4;1;2;2;5;53
11:30;Sloterdijk;2;1;0;1;5;3;1;6;1;0;5;2;2;6;4;3;3;0;1;1;1;1;2;3;54
11:45;Sloterdijk;4;1;1;5;3;4;1;5;0;0;2;1;4;4;1;3;2;1;5;5;1;1;2;3;59
12:00;Sloterdijk;4;2;1;9;5;2;0;3;2;0;5;5;3;5;3;1;4;0;7;3;2;2;1;4;73
12:15;Sloterdijk;1;0;1;5;5;4;2;3;0;1;2;4;7;4;0;2;9;0;0;5;2;3;1;5;66
12:30;Sloterdijk;5;3;1;6;9;2;1;4;0;1;3;1;4;5;3;6;1;0;2;1;1;1;3;3;66
12:45;Sloterdijk;3;1;1;4;7;2;0;1;2;0;7;1;3;2;7;3;6;1;1;5;2;1;0;5;65
13:00;Sloterdijk;1;2;1;7;0;3;0;5;2;1;5;5;7;3;6;7;7;1;1;6;1;3;2;7;83
13:15;Sloterdijk;2;0;1;2;6;1;1;6;2;1;7;1;3;5;0;3;4;0;1;2;1;1;0;5;55
13:30;Sloterdijk;1;1;0;2;5;3;0;2;2;0;3;0;4;4;5;3;1;0;4;5;1;1;0;5;52
13:45;Sloterdijk;2;2;1;4;5;1;0;3;2;0;3;4;2;2;5;1;3;0;3;1;1;2;0;3;50
